05/22/2010,00:30:55.203,$WIR03,10/05/22,00:47:50, 176,   68.5, 450.96, 22.15, 22.15, 471.38, 27.4,  9.9
05/22/2010,00:31:05.187,$WIR03,10/05/22,00:48:00, 175,   69.8, 451.39, 22.15, 22.14, 468.04, 27.4,  9.9
05/22/2010,00:31:15.218,$WIR03,10/05/22,00:48:10, 176,   66.3, 450.31, 22.15, 22.14, 469.74, 27.4,  9.9
05/22/2010,00:31:25.187,$WIR03,10/05/22,00:48:20, 175,   65.4, 450.41, 22.15, 22.13, 464.44, 27.4,  9.9
05/22/2010,00:31:35.171,$WIR03,10/05/22,00:48:30, 175,   89.7, 458.55, 22.14, 22.10, 464.85, 27.4,  9.9
05/22/2010,00:31:45.203,$WIR03,10/05/22,00:48:40, 176,   62.0, 450.07, 22.13, 22.08, 465.86, 27.4,  9.9
05/22/2010,00:31:55.171,$WIR03,10/05/22,00:48:50, 175,   75.8, 453.94, 22.12, 22.08, 465.10, 27.4,  9.8
05/22/2010,00:32:05.203,$WIR03,10/05/22,00:49:00, 176,   83.9, 456.41, 22.11, 22.08, 469.06, 27.4,  9.9
05/22/2010,00:32:15.187,$WIR03,10/05/22,00:49:10, 175,   67.0, 451.01, 22.11, 22.08, 465.78, 27.4,  9.9
05/22/2010,00:32:25.203,$WIR03,10/05/22,00:49:20, 176,   75.5, 453.47, 22.11, 22.09, 470.74, 27.4,  9.9
05/22/2010,00:32:35.187,$WIR03,10/05/22,00:49:30, 175,   77.1, 453.05, 22.10, 22.11, 466.66, 27.4,  9.9
05/22/2010,00:32:45.156,$WIR03,10/05/22,00:49:40, 175,   60.8, 447.69, 22.09, 22.11, 467.87, 27.4,  9.9
